date,price
2009-10-31,839
2009-11-01,846
2009-11-02,844
2009-11-03,850
2009-11-04,849
2009-11-05,844
2009-11-06,844
2009-11-07,829
2009-11-08,829
2009-11-09,831
2009-11-10,829
2009-11-11,836
2009-11-12,836
2009-11-13,834
2009-11-14,833
2009-11-15,832
2009-11-16,824
2009-11-17,821
2009-11-18,843
2009-11-19,843
2009-11-20,832
2009-11-21,842
2009-11-22,857
2009-11-23,857
2009-11-24,851
2009-11-25,856
2009-11-26,869
2009-11-27,878
2009-11-28,872
2009-11-29,858
2009-11-30,845
2009-12-01,845
2009-12-02,839
2009-12-03,835
2009-12-04,858
2009-12-05,858
2009-12-06,907
2009-12-07,929
2009-12-08,929
2009-12-09,931
2009-12-10,892
2009-12-11,892
2009-12-12,868
2009-12-13,864
2009-12-14,878
2009-12-15,888
2009-12-16,889
2009-12-17,905
2009-12-18,905
2009-12-19,914
2009-12-20,923
2009-12-21,927
2009-12-22,927
2009-12-23,929
2009-12-24,941
2009-12-25,953
2009-12-26,964
2009-12-27,964
2009-12-28,964
2009-12-29,947
2009-12-30,947
2009-12-31,942
2010-01-01,961
2010-01-02,980
2010-01-03,988
2010-01-04,979
2010-01-05,967
2010-01-06,967
2010-01-07,950
2010-01-08,932
2010-01-09,937
2010-01-10,964
2010-01-11,964
2010-01-12,972
2010-01-13,972
2010-01-14,964
2010-01-15,964
2010-01-16,967
2010-01-17,975
2010-01-18,975
2010-01-19,992
2010-01-20,992
2010-01-21,986
2010-01-22,961
2010-01-23,961
2010-01-24,945
2010-01-25,945
2010-01-26,942
2010-01-27,947
2010-01-28,954
2010-01-29,956
2010-01-30,949
2010-01-31,948
2010-02-01,948
2010-02-02,948
2010-02-03,961
2010-02-04,961
2010-02-05,961
2010-02-06,957
2010-02-07,949
2010-02-08,943
2010-02-09,943
2010-02-10,969
2010-02-11,1002
2010-02-12,1002
2010-02-13,1036
2010-02-14,1102
2010-02-15,1087
2010-02-16,1087
2010-02-17,1041
2010-02-18,979
2010-02-19,981
2010-02-20,981
2010-02-21,1002
2010-02-22,1041
2010-02-23,1041
2010-02-24,1026
2010-02-25,1008
2010-02-26,998
2010-02-27,998
2010-02-28,1008
2010-03-01,1036
2010-03-02,1056
2010-03-03,1067
2010-03-04,1039
2010-03-05,1039
2010-03-06,1060
2010-03-07,1090
2010-03-08,1112
2010-03-09,1118
2010-03-10,1110
2010-03-11,1086
2010-03-12,1066
2010-03-13,1110
2010-03-14,1109
2010-03-15,1096
2010-03-16,1096
2010-03-17,1085
2010-03-18,1079
2010-03-19,1079
2010-03-20,1085
2010-03-21,1103
2010-03-22,1103
2010-03-23,1097
2010-03-24,1097
2010-03-25,1098
2010-03-26,1100
2010-03-27,1100
2010-03-28,1103
2010-03-29,1108
2010-03-30,1110
2010-03-31,1109
2010-04-01,1106
2010-04-02,1102
2010-04-03,1099
2010-04-04,1099
2010-04-05,1101
2010-04-06,1102
2010-04-07,1102
2010-04-08,1101
2010-04-09,1096
2010-04-10,1096
2010-04-11,1093
2010-04-12,1088
2010-04-13,1081
2010-04-14,1081
2010-04-15,1090
2010-04-16,1113
2010-04-17,1113
2010-04-18,1101
2010-04-19,1093
2010-04-20,1093
2010-04-21,1083
2010-04-22,1083
2010-04-23,1084
2010-04-24,1084
2010-04-25,1072
2010-04-26,1050
2010-04-27,1028
2010-04-28,1000
2010-04-29,1000
2010-04-30,1010
2010-05-01,1033
2010-05-02,1045
2010-05-03,1040
2010-05-04,1040
2010-05-05,991
2010-05-06,991
2010-05-07,974
2010-05-08,974
2010-05-09,976
2010-05-10,976
2010-05-11,971
2010-05-12,962
2010-05-13,945
2010-05-14,938
2010-05-15,941
2010-05-16,951
2010-05-17,969
2010-05-18,975
2010-05-19,971
2010-05-20,971
2010-05-21,966
2010-05-22,952
2010-05-23,937
2010-05-24,927
2010-05-25,918
2010-05-26,948
2010-05-27,948
2010-05-28,963
2010-05-29,963
2010-05-30,947
2010-05-31,940
2010-06-01,939
2010-06-02,936
2010-06-03,936
2010-06-04,929
2010-06-05,922
2010-06-06,915
2010-06-07,908
2010-06-08,911
2010-06-09,916
2010-06-10,928
2010-06-11,949
2010-06-12,949
2010-06-13,950
2010-06-14,947
2010-06-15,939
2010-06-16,936
2010-06-17,936
2010-06-18,956
2010-06-19,956
2010-06-20,966
2010-06-21,962
2010-06-22,960
2010-06-23,960
2010-06-24,972
2010-06-25,972
2010-06-26,980
2010-06-27,995
2010-06-28,1011
2010-06-29,1001
2010-06-30,990
2010-07-01,990
2010-07-02,985
2010-07-03,992
2010-07-04,1009
2010-07-05,1043
2010-07-06,1043
2010-07-07,1076
2010-07-08,1137
2010-07-09,1121
2010-07-10,1121
2010-07-11,1082
2010-07-12,1048
2010-07-13,987
2010-07-14,987
2010-07-15,1025
2010-07-16,1025
2010-07-17,1049
2010-07-18,1050
2010-07-19,1036
2010-07-20,1006
2010-07-21,1006
2010-07-22,1027
2010-07-23,1030
2010-07-24,1030
2010-07-25,1024
2010-07-26,1013
2010-07-27,1000
2010-07-28,999
2010-07-29,1018
2010-07-30,1018
2010-07-31,1012
2010-08-01,1002
2010-08-02,1002
2010-08-03,1002
2010-08-04,1015
2010-08-05,1016
2010-08-06,1016
2010-08-07,1015
